WP_007117950.1	iWFL_1372.ECW_m0678	56.3	64	28	0	4	67	6	69	2.4e-14	76.3
WP_007117950.1	iECW_1372.ECW_m0678	56.3	64	28	0	4	67	6	69	2.4e-14	76.3
WP_025051202.1	iAF987.Gmet_1953	55.9	102	43	2	104	203	92	193	4.6e-19	93.6
WP_187427998.1	iHN637.CLJU_RS19980	32.3	310	182	5	12	320	3	285	5.5e-32	137.1
WP_187427998.1	iHN637.CLJU_RS15035	31.8	305	177	6	12	313	3	279	6.1e-31	133.7
WP_187427998.1	iHN637.CLJU_RS12480	31.8	305	177	6	12	313	3	279	8.0e-31	133.3
WP_187428000.1	iYL1228.KPN_01762	25.7	366	235	8	5	354	4	348	6.9e-19	94.0
WP_187428001.1	iAF987.Gmet_2261	54.2	384	176	0	1	384	1	384	7.3e-119	426.0
WP_187428001.1	iSB619.SA_RS06165	53.1	386	181	0	1	386	1	386	2.0e-116	417.9
WP_187428001.1	iYO844.BSU16090	52.7	383	181	0	1	383	1	383	3.4e-116	417.2
WP_187428001.1	iAF987.Gmet_2069	51.8	384	185	0	1	384	1	384	1.2e-113	408.7
WP_187428001.1	iYL1228.KPN_00734	52.9	384	181	0	1	384	1	384	6.6e-112	402.9
WP_187428001.1	iECO111_1330.ECO111_0744	52.6	384	182	0	1	384	1	384	2.5e-111	401.0
WP_187428001.1	iPC815.YPO1115	52.6	384	182	0	1	384	1	384	2.5e-111	401.0
WP_187428001.1	iECIAI1_1343.ECIAI1_0701	52.3	384	183	0	1	384	1	384	1.2e-110	398.7
WP_187428001.1	iECO26_1355.ECO26_0788	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECP_1309.ECP_0739	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iEcolC_1368.EcolC_2928	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iS_1188.S0582	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iSF_1195.SF0569	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECB_1328.ECB_00687	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iG2583_1286.G2583_0883	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iEcE24377_1341.EcE24377A_0754	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECSP_1301.ECSP_0770	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECSF_1327.ECSF_0660	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECABU_c1320.ECABU_c07730	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iY75_1357.Y75_RS03785	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECBD_1354.ECBD_2933	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iEcSMS35_1347.EcSMS35_0740	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iETEC_1333.ETEC_0738	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECSE_1348.ECSE_0787	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECDH1ME8569_1439.ECDH1ME8569_0686	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECIAI39_1322.ECIAI39_0685	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECNA114_1301.ECNA114_0663	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iECW_1372.ECW_m0782	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iEcDH1_1363.EcDH1_2908	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iSSON_1240.SSON_0679	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iEKO11_1354.EKO11_3152	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
WP_187428001.1	iB21_1397.B21_00676	52.3	384	183	0	1	384	1	384	1.6e-110	398.3
